Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2009,2009,2009,4,0,2,Export,276,Germany,DEU,528,Netherlands,NLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,37455250,,,,37455250,,4618445,,,0
H3,2009,2009,2009,4,0,2,Export,276,Germany,DEU,616,Poland,POL,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,134000,,,,134000,,49369,,,0
H3,2009,2009,2009,4,0,2,Export,276,Germany,DEU,642,Romania,ROU,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,996000,,,,996000,,336542,,,0
H3,2009,2009,2009,4,0,2,Export,276,Germany,DEU,688,Serbia,SRB,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,5825,,,,5825,,5622,,,0
H3,2009,2009,2009,4,0,2,Export,276,Germany,DEU,705,Slovenia,SVN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,438580,,,,438580,,251901,,,0
H3,2009,2009,2009,4,0,2,Export,276,Germany,DEU,724,Spain,ESP,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,1310,,,,1310,,1791,,,0
H3,2009,2009,2009,4,0,2,Export,276,Germany,DEU,757,Switzerland,CHE,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,3054569,,,,3054569,,851259,,,0
H3,2009,2009,2009,4,0,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,690210,,,,690210,,279318,,,0
H3,2009,2009,2009,4,0,2,Export,300,Greece,GRC,100,Bulgaria,BGR,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,597760,,,,597760,,181641,,,0
H3,2009,2009,2009,4,0,2,Export,300,Greece,GRC,807,North Macedonia,MKD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,28000,,,,28000,,11895,,,0
H3,2009,2009,2009,4,0,2,Export,300,Greece,GRC,818,Egypt,EGY,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,64450,,,,64450,,85783,,,0
H3,2009,2009,2009,4,0,2,Export,328,Guyana,GUY,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,25002,,,,25002,,10506,,,0
H3,2009,2009,2009,4,0,2,Export,328,Guyana,GUY,740,Suriname,SUR,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,25000,,,,25000,,10491,,,0
H3,2009,2009,2009,4,0,2,Export,328,Guyana,GUY,780,Trinidad and Tobago,TTO,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,2,,,,2,,15,,,0
H3,2009,2009,2009,4,0,2,Export,340,Honduras,HND,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,415910,,,,415910,,178687,,,0
H3,2009,2009,2009,4,0,2,Export,340,Honduras,HND,320,Guatemala,GTM,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,25000,,,,25000,,10125,,,0
H3,2009,2009,2009,4,0,2,Export,340,Honduras,HND,558,Nicaragua,NIC,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,40910,,,,40910,,26812,,,0
H3,2009,2009,2009,4,0,2,Export,340,Honduras,HND,643,Russian Federation,RUS,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,50000,,,,50000,,20250,,,0
H3,2009,2009,2009,4,0,2,Export,340,Honduras,HND,842,USA,USA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,300000,,,,300000,,121500,,,0
H3,2009,2009,2009,4,0,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,7135,,,,7135,,7439,,,0
H3,2009,2009,2009,4,0,2,Export,372,Ireland,IRL,40,Austria,AUT,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,2700,,,,2700,,3845,,,0
H3,2009,2009,2009,4,0,2,Export,372,Ireland,IRL,276,Germany,DEU,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,4050,,,,4050,,3187,,,0
H3,2009,2009,2009,4,0,2,Export,372,Ireland,IRL,826,United Kingdom,GBR,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,385,,,,385,,407,,,0
H3,2009,2009,2009,4,0,2,Export,376,Israel,ISR,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,726225505,,,,726225505,,105690000,,,0
H3,2009,2009,2009,4,0,2,Export,376,Israel,ISR,36,Australia,AUS,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,21030000,,,,21030000,,5363000,,,0
H3,2009,2009,2009,4,0,2,Export,376,Israel,ISR,76,Brazil,BRA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,403854016,,,,403854016,,76876000,,,0
H3,2009,2009,2009,4,0,2,Export,376,Israel,ISR,231,Ethiopia,ETH,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,10000,,,,10000,,18000,,,0
H3,2009,2009,2009,4,0,2,Export,376,Israel,ISR,251,France,FRA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,5676000,,,,5676000,,1334000,,,0
H3,2009,2009,2009,4,0,2,Export,376,Israel,ISR,300,Greece,GRC,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,2702000,,,,2702000,,714000,,,0
H3,2009,2009,2009,4,0,2,Export,376,Israel,ISR,381,Italy,ITA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,12318000,,,,12318000,,2253000,,,0
H3,2009,2009,2009,4,0,2,Export,376,Israel,ISR,400,Jordan,JOR,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,1479489,,,,1479489,,1308000,,,0
H3,2009,2009,2009,4,0,2,Export,376,Israel,ISR,404,Kenya,KEN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,180276000,,,,180276000,,288000,,,0
H3,2009,2009,2009,4,0,2,Export,376,Israel,ISR,528,Netherlands,NLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,67766000,,,,67766000,,12054000,,,0
H3,2009,2009,2009,4,0,2,Export,376,Israel,ISR,710,South Africa,ZAF,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,6214000,,,,6214000,,1100000,,,0
H3,2009,2009,2009,4,0,2,Export,376,Israel,ISR,764,Thailand,THA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,22400000,,,,22400000,,3800000,,,0
H3,2009,2009,2009,4,0,2,Export,376,Israel,ISR,792,Turkey,TUR,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,2500000,,,,2500000,,582000,,,0
H3,2009,2009,2009,4,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,1192773,,,,1192773,,1208603,,,0
H3,2009,2009,2009,4,0,2,Export,381,Italy,ITA,8,Albania,ALB,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,280800,,,,280800,,56511,,,0
H3,2009,2009,2009,4,0,2,Export,381,Italy,ITA,40,Austria,AUT,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,223823,,,,223823,,157991,,,0
H3,2009,2009,2009,4,0,2,Export,381,Italy,ITA,70,Bosnia Herzegovina,BIH,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,47020,,,,47020,,13216,,,0
H3,2009,2009,2009,4,0,2,Export,381,Italy,ITA,191,Croatia,HRV,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,285850,,,,285850,,96005,,,0
H3,2009,2009,2009,4,0,2,Export,381,Italy,ITA,196,Cyprus,CYP,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,586,,,,586,,1859,,,0
H3,2009,2009,2009,4,0,2,Export,381,Italy,ITA,251,France,FRA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,6675,,,,6675,,9813,,,0
H3,2009,2009,2009,4,0,2,Export,381,Italy,ITA,276,Germany,DEU,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,3411,,,,3411,,2842,,,0
H3,2009,2009,2009,4,0,2,Export,381,Italy,ITA,300,Greece,GRC,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,2246,,,,2246,,5559,,,0
H3,2009,2009,2009,4,0,2,Export,381,Italy,ITA,348,Hungary,HUN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,16080,,,,16080,,13777,,,0
H3,2009,2009,2009,4,0,2,Export,381,Italy,ITA,364,Iran,IRN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,22800,,,,22800,,126139,,,0
H3,2009,2009,2009,4,0,2,Export,381,Italy,ITA,422,Lebanon,LBN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,9900,,,,9900,,11892,,,0
H3,2009,2009,2009,4,0,2,Export,381,Italy,ITA,458,Malaysia,MYS,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,28800,,,,28800,,9129,,,0
H3,2009,2009,2009,4,0,2,Export,381,Italy,ITA,470,Malta,MLT,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,850,,,,850,,1388,,,0
H3,2009,2009,2009,4,0,2,Export,381,Italy,ITA,620,Portugal,PRT,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,38,,,,38,,900,,,0
H3,2009,2009,2009,4,0,2,Export,381,Italy,ITA,642,Romania,ROU,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,99821,,,,99821,,499113,,,0
H3,2009,2009,2009,4,0,2,Export,381,Italy,ITA,705,Slovenia,SVN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,48598,,,,48598,,65806,,,0
H3,2009,2009,2009,4,0,2,Export,381,Italy,ITA,724,Spain,ESP,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,26146,,,,26146,,41970,,,0
H3,2009,2009,2009,4,0,2,Export,381,Italy,ITA,757,Switzerland,CHE,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,20534,,,,20534,,58487,,,0
H3,2009,2009,2009,4,0,2,Export,381,Italy,ITA,788,Tunisia,TUN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,7810,,,,7810,,7270,,,0
H3,2009,2009,2009,4,0,2,Export,381,Italy,ITA,792,Turkey,TUR,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,3960,,,,3960,,3196,,,0
H3,2009,2009,2009,4,0,2,Export,381,Italy,ITA,826,United Kingdom,GBR,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,25,,,,25,,17,,,0
H3,2009,2009,2009,4,0,2,Export,381,Italy,ITA,842,USA,USA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,57000,,,,57000,,25721,,,0
H3,2009,2009,2009,4,0,2,Export,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,277150,,,,277150,,166732,,,0
H3,2009,2009,2009,4,0,2,Export,384,Côte d'Ivoire,CIV,266,Gabon,GAB,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,3500,,,,3500,,3122,,,0
H3,2009,2009,2009,4,0,2,Export,384,Côte d'Ivoire,CIV,466,Mali,MLI,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,50,,,,50,,463,,,0
H3,2009,2009,2009,4,0,2,Export,384,Côte d'Ivoire,CIV,854,Burkina Faso,BFA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,273600,,,,273600,,163146,,,0
H3,2009,2009,2009,4,0,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,457597,,,,457597,,654874,,,6
H3,2009,2009,2009,4,0,2,Export,392,Japan,JPN,156,China,CHN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,260000,,,,260000,,301216,,,0
H3,2009,2009,2009,4,0,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,86000,,,,86000,,220943,,,0
H3,2009,2009,2009,4,0,2,Export,392,Japan,JPN,490,"Other Asia, nes",,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,85000,,,,85000,,75952,,,0
H3,2009,2009,2009,4,0,2,Export,392,Japan,JPN,764,Thailand,THA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,7821,,,,7821,,11117,,,6
H3,2009,2009,2009,4,0,2,Export,392,Japan,JPN,842,USA,USA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,18776,,,,18776,,45647,,,6
H3,2009,2009,2009,4,0,2,Export,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,128000,,,,128000,,30080,,,0
H3,2009,2009,2009,4,0,2,Export,398,Kazakhstan,KAZ,762,Tajikistan,TJK,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,128000,,,,128000,,30080,,,0
H3,2009,2009,2009,4,0,2,Export,400,Jordan,JOR,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,161716971,,,,161716971,,96883867,,,6
H3,2009,2009,2009,4,0,2,Export,400,Jordan,JOR,368,Iraq,IRQ,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,2041310,,,,2041310,,1222939,,,6
H3,2009,2009,2009,4,0,2,Export,400,Jordan,JOR,381,Italy,ITA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,27605,,,,27605,,16538,,,6
H3,2009,2009,2009,4,0,2,Export,400,Jordan,JOR,392,Japan,JPN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,159345824,,,,159345824,,95463324,,,6
H3,2009,2009,2009,4,0,2,Export,400,Jordan,JOR,699,India,IND,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,34004,,,,34004,,20372,,,6
H3,2009,2009,2009,4,0,2,Export,400,Jordan,JOR,760,Syria,SYR,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,239025,,,,239025,,143199,,,6
H3,2009,2009,2009,4,0,2,Export,400,Jordan,JOR,784,United Arab Emirates,ARE,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,29204,,,,29204,,17496,,,6
H3,2009,2009,2009,4,0,2,Export,404,Kenya,KEN,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,2621253,,,,2621253,,835494,,,0
H3,2009,2009,2009,4,0,2,Export,404,Kenya,KEN,108,Burundi,BDI,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,161830,,,,161830,,37706,,,0
H3,2009,2009,2009,4,0,2,Export,404,Kenya,KEN,231,Ethiopia,ETH,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,10000,,,,10000,,13387,,,0
H3,2009,2009,2009,4,0,2,Export,404,Kenya,KEN,454,Malawi,MWI,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,29000,,,,29000,,29881,,,0
H3,2009,2009,2009,4,0,2,Export,404,Kenya,KEN,800,Uganda,UGA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,2415991,,,,2415991,,744297,,,0
H3,2009,2009,2009,4,0,2,Export,404,Kenya,KEN,834,United Rep. of Tanzania,TZA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,4432,,,,4432,,10224,,,0
H3,2009,2009,2009,4,0,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,932501,,,,932501,,45784,,,0
H3,2009,2009,2009,4,0,2,Export,410,Rep. of Korea,KOR,156,China,CHN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,912000,,,,912000,,35131,,,0
H3,2009,2009,2009,4,0,2,Export,410,Rep. of Korea,KOR,360,Indonesia,IDN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,1,,,,1,,1,,,0
H3,2009,2009,2009,4,0,2,Export,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,20500,,,,20500,,10652,,,0
H3,2009,2009,2009,4,0,2,Export,422,Lebanon,LBN,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,224254008,,,,224254008,,73376774,,,0
H3,2009,2009,2009,4,0,2,Export,422,Lebanon,LBN,196,Cyprus,CYP,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,250000,,,,250000,,141844,,,0
H3,2009,2009,2009,4,0,2,Export,422,Lebanon,LBN,300,Greece,GRC,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,3023000,,,,3023000,,1101732,,,0
H3,2009,2009,2009,4,0,2,Export,422,Lebanon,LBN,364,Iran,IRN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,95780340,,,,95780340,,41091551,,,0
H3,2009,2009,2009,4,0,2,Export,422,Lebanon,LBN,368,Iraq,IRQ,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,11840000,,,,11840000,,2719794,,,0
H3,2009,2009,2009,4,0,2,Export,422,Lebanon,LBN,381,Italy,ITA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,7062880,,,,7062880,,1122454,,,0
H3,2009,2009,2009,4,0,2,Export,422,Lebanon,LBN,404,Kenya,KEN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,500000,,,,500000,,175066,,,0
H3,2009,2009,2009,4,0,2,Export,422,Lebanon,LBN,736,Fmr Sudan,SDN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,17705000,,,,17705000,,4834572,,,0
H3,2009,2009,2009,4,0,2,Export,422,Lebanon,LBN,760,Syria,SYR,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,75070000,,,,75070000,,18997290,,,0
H3,2009,2009,2009,4,0,2,Export,422,Lebanon,LBN,818,Egypt,EGY,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,13000788,,,,13000788,,3186901,,,0
H3,2009,2009,2009,4,0,2,Export,422,Lebanon,LBN,834,United Rep. of Tanzania,TZA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,22000,,,,22000,,5570,,,0
H3,2009,2009,2009,4,0,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,471355,,,,471355,,225287,,,0
H3,2009,2009,2009,4,0,2,Export,428,Latvia,LVA,233,Estonia,EST,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,2375,,,,2375,,3301,,,0
H3,2009,2009,2009,4,0,2,Export,428,Latvia,LVA,440,Lithuania,LTU,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,421160,,,,421160,,202790,,,0
H3,2009,2009,2009,4,0,2,Export,428,Latvia,LVA,616,Poland,POL,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,47820,,,,47820,,19196,,,0
H3,2009,2009,2009,4,0,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,21904627,,,,21904627,,2871788,,,0
H3,2009,2009,2009,4,0,2,Export,440,Lithuania,LTU,76,Brazil,BRA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,10052600,,,,10052600,,1265419,,,0
H3,2009,2009,2009,4,0,2,Export,440,Lithuania,LTU,233,Estonia,EST,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,48000,,,,48000,,17347,,,0
H3,2009,2009,2009,4,0,2,Export,440,Lithuania,LTU,251,France,FRA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,10052600,,,,10052600,,1273892,,,0
H3,2009,2009,2009,4,0,2,Export,440,Lithuania,LTU,428,Latvia,LVA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,1005677,,,,1005677,,153492,,,0
H3,2009,2009,2009,4,0,2,Export,440,Lithuania,LTU,579,Norway,NOR,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,745750,,,,745750,,161638,,,0
H3,2009,2009,2009,4,0,2,Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,66779,,,,66779,,20991,,,0
H3,2009,2009,2009,4,0,2,Export,442,Luxembourg,LUX,251,France,FRA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,60152,,,,60152,,18908,,,0
H3,2009,2009,2009,4,0,2,Export,442,Luxembourg,LUX,276,Germany,DEU,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,6627,,,,6627,,2083,,,0
H3,2009,2009,2009,4,0,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,5575867,,,,5575867,,1505566,,,0
H3,2009,2009,2009,4,0,2,Export,458,Malaysia,MYS,36,Australia,AUS,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,600000,,,,600000,,126452,,,0
H3,2009,2009,2009,4,0,2,Export,458,Malaysia,MYS,96,Brunei Darussalam,BRN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,1958,,,,1958,,9428,,,0
H3,2009,2009,2009,4,0,2,Export,458,Malaysia,MYS,104,Myanmar,MMR,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,2000000,,,,2000000,,322417,,,0
H3,2009,2009,2009,4,0,2,Export,458,Malaysia,MYS,242,Fiji,FJI,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,312000,,,,312000,,71021,,,0
H3,2009,2009,2009,4,0,2,Export,458,Malaysia,MYS,276,Germany,DEU,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,800,,,,800,,13637,,,0
H3,2009,2009,2009,4,0,2,Export,458,Malaysia,MYS,360,Indonesia,IDN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,93200,,,,93200,,93859,,,0
H3,2009,2009,2009,4,0,2,Export,458,Malaysia,MYS,392,Japan,JPN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,42000,,,,42000,,7069,,,0
H3,2009,2009,2009,4,0,2,Export,458,Malaysia,MYS,702,Singapore,SGP,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,2525409,,,,2525409,,858842,,,0
H3,2009,2009,2009,4,0,2,Export,458,Malaysia,MYS,764,Thailand,THA,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,500,,,,500,,2841,,,0
H3,2009,2009,2009,4,0,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,86994400,,,,86994400,,22930280,,,0
H3,2009,2009,2009,4,0,2,Export,484,Mexico,MEX,36,Australia,AUS,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,50000,,,,50000,,12225,,,0
H3,2009,2009,2009,4,0,2,Export,484,Mexico,MEX,152,Chile,CHL,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,79271856,,,,79271856,,20277842,,,0
H3,2009,2009,2009,4,0,2,Export,484,Mexico,MEX,170,Colombia,COL,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,994000,,,,994000,,350160,,,0
H3,2009,2009,2009,4,0,2,Export,484,Mexico,MEX,192,Cuba,CUB,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,220000,,,,220000,,158461,,,0
H3,2009,2009,2009,4,0,2,Export,484,Mexico,MEX,214,Dominican Rep.,DOM,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,11094,,,,11094,,75131,,,0
H3,2009,2009,2009,4,0,2,Export,484,Mexico,MEX,320,Guatemala,GTM,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,40000,,,,40000,,13480,,,0
H3,2009,2009,2009,4,0,2,Export,484,Mexico,MEX,392,Japan,JPN,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,20000,,,,20000,,8400,,,0
H3,2009,2009,2009,4,0,2,Export,484,Mexico,MEX,604,Peru,PER,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,6201040,,,,6201040,,1787174,,,0
H3,2009,2009,2009,4,0,2,Export,484,Mexico,MEX,818,Egypt,EGY,,,,,,,,3103,"Mineral or chemical fertilisers, phosphatic.",8,Weight in kilograms,20177,,,,20177,,70619,,,0
