Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2015,2015,2015,6,1,2,Export,616,Poland,POL,203,Czechia,CZE,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,21736900,,,,21736900,,11137204,,,0
H4,2015,2015,2015,6,1,2,Export,616,Poland,POL,233,Estonia,EST,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,4200,,,,4200,,4436,,,0
H4,2015,2015,2015,6,1,2,Export,616,Poland,POL,276,Germany,DEU,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,2614880,,,,2614880,,1415004,,,0
H4,2015,2015,2015,6,1,2,Export,616,Poland,POL,348,Hungary,HUN,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,735780,,,,735780,,432155,,,0
H4,2015,2015,2015,6,1,2,Export,616,Poland,POL,381,Italy,ITA,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,24000,,,,24000,,20947,,,0
H4,2015,2015,2015,6,1,2,Export,616,Poland,POL,428,Latvia,LVA,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,1450,,,,1450,,1738,,,0
H4,2015,2015,2015,6,1,2,Export,616,Poland,POL,440,Lithuania,LTU,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,744000,,,,744000,,366745,,,0
H4,2015,2015,2015,6,1,2,Export,616,Poland,POL,528,Netherlands,NLD,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,727130,,,,727130,,398599,,,0
H4,2015,2015,2015,6,1,2,Export,616,Poland,POL,643,Russian Federation,RUS,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,63675,,,,63675,,80390,,,0
H4,2015,2015,2015,6,1,2,Export,616,Poland,POL,703,Slovakia,SVK,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,5268560,,,,5268560,,2733149,,,0
H4,2015,2015,2015,6,1,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,77000,,,,77000,,96880,,,0
H4,2015,2015,2015,6,1,2,Export,620,Portugal,PRT,24,Angola,AGO,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,74000,,,,74000,,90425,,,0
H4,2015,2015,2015,6,1,2,Export,620,Portugal,PRT,724,Spain,ESP,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,3000,,,,3000,,6454,,,0
H4,2015,2015,2015,6,1,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,2917890,,,,2917890,,1671618,,,0
H4,2015,2015,2015,6,1,2,Export,642,Romania,ROU,100,Bulgaria,BGR,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,1550310,,,,1550310,,840100,,,0
H4,2015,2015,2015,6,1,2,Export,642,Romania,ROU,348,Hungary,HUN,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,264000,,,,264000,,152417,,,0
H4,2015,2015,2015,6,1,2,Export,642,Romania,ROU,703,Slovakia,SVK,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,1103580,,,,1103580,,679101,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,2041156472,,,,2041156472,,931466360,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,12,Algeria,DZA,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,25090,,,,25090,,22125,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,31,Azerbaijan,AZE,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,26600454,,,,26600454,,11768509,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,36,Australia,AUS,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,13303250,,,,13303250,,6518593,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,40,Austria,AUT,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,8300000,,,,8300000,,3764500,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,56,Belgium,BEL,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,4088130,,,,4088130,,2499260,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,76,Brazil,BRA,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,468020244,,,,468020244,,216856536,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,84,Belize,BLZ,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,24000,,,,24000,,22536,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,100,Bulgaria,BGR,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,11264885,,,,11264885,,5247940,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,112,Belarus,BLR,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,111291250,,,,111291250,,52089321,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,124,Canada,CAN,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,24086,,,,24086,,20808,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,191,Croatia,HRV,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,16377836,,,,16377836,,7309019,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,192,Cuba,CUB,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,20072,,,,20072,,18200,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,214,Dominican Rep.,DOM,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,324720,,,,324720,,226836,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,218,Ecuador,ECU,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,15609650,,,,15609650,,6983532,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,233,Estonia,EST,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,428489300,,,,428489300,,184814446,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,246,Finland,FIN,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,2248800,,,,2248800,,1017310,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,251,France,FRA,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,325960,,,,325960,,273716,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,268,Georgia,GEO,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,177680,,,,177680,,101473,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,1471620,,,,1471620,,885043,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,300,Greece,GRC,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,17788470,,,,17788470,,8063556,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,348,Hungary,HUN,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,32332500,,,,32332500,,15394619,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,368,Iraq,IRQ,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,524000,,,,524000,,234644,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,376,Israel,ISR,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,2165520,,,,2165520,,1233188,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,381,Italy,ITA,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,30910573,,,,30910573,,16077875,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,384,Côte d'Ivoire,CIV,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,27307000,,,,27307000,,13146340,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,398,Kazakhstan,KAZ,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,138751,,,,138751,,115596,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,400,Jordan,JOR,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,50180,,,,50180,,40500,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,414,Kuwait,KWT,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,50180,,,,50180,,36250,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,417,Kyrgyzstan,KGZ,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,1010674,,,,1010674,,452343,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,422,Lebanon,LBN,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,50180,,,,50180,,47500,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,428,Latvia,LVA,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,21525950,,,,21525950,,10280713,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,440,Lithuania,LTU,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,27041900,,,,27041900,,11900029,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,484,Mexico,MEX,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,96000,,,,96000,,90144,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,498,Rep. of Moldova,MDA,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,14415968,,,,14415968,,6754926,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,499,Montenegro,MNE,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,156000,,,,156000,,142428,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,504,Morocco,MAR,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,306900,,,,306900,,248536,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,508,Mozambique,MOZ,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,1017500,,,,1017500,,468050,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,528,Netherlands,NLD,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,1767737,,,,1767737,,1550739,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,586,Pakistan,PAK,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,24000,,,,24000,,21912,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,616,Poland,POL,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,42316654,,,,42316654,,19597720,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,642,Romania,ROU,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,12450350,,,,12450350,,5731227,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,682,Saudi Arabia,SAU,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,201450,,,,201450,,167614,,,0
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,688,Serbia,SRB,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,35400000,,,,35400000,,15836200,,,0
