H5,2017,2017,2017,4,0,2,Export,276,Germany,DEU,616,Poland,POL,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,4549,,,,4549,,4261,,,0
H5,2017,2017,2017,4,0,2,Export,276,Germany,DEU,643,Russian Federation,RUS,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,9782,,,,,,1061,,,6
H5,2017,2017,2017,4,0,2,Export,276,Germany,DEU,703,Slovakia,SVK,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,119,,,,119,,398,,,0
H5,2017,2017,2017,4,0,2,Export,276,Germany,DEU,752,Sweden,SWE,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,223852,,,,223852,,51837,,,0
H5,2017,2017,2017,4,0,2,Export,276,Germany,DEU,757,Switzerland,CHE,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,8683,,,,8683,,2519,,,6
H5,2017,2017,2017,4,0,2,Export,276,Germany,DEU,792,Turkey,TUR,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,7736,,,,,,839,,,6
H5,2017,2017,2017,4,0,2,Export,276,Germany,DEU,818,Egypt,EGY,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,8400,,,,,,911,,,6
H5,2017,2017,2017,4,0,2,Export,276,Germany,DEU,826,United Kingdom,GBR,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,649,,,,649,,3253,,,0
H5,2017,2017,2017,4,0,2,Export,276,Germany,DEU,842,USA,USA,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,124518,,,,,,13511,,,6
H5,2017,2017,2017,4,0,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,7273500,,,,7273500,,50365,,,0
H5,2017,2017,2017,4,0,2,Export,300,Greece,GRC,196,Cyprus,CYP,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,45500,,,,45500,,21780,,,0
H5,2017,2017,2017,4,0,2,Export,300,Greece,GRC,642,Romania,ROU,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,7228000,,,,7228000,,28585,,,0
"H5,2017,2017,2017,4,0,2,Export,344,""China, Hong Kong SAR"",HKG,0,World,WLD,,,,,,,,2510,Natural calcium phosphates"; natural aluminium calcium phosphates and phosphatic chalk,1,No Quantity,0,,,,48148,,5224,,,6
"H5,2017,2017,2017,4,0,2,Export,344,""China, Hong Kong SAR"",HKG,156,China,CHN,,,,,,,,2510,Natural calcium phosphates"; natural aluminium calcium phosphates and phosphatic chalk,1,No Quantity,0,,,,48148,,5224,,,6
H5,2017,2017,2017,4,0,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,45,,,,45,,173,,,0
H5,2017,2017,2017,4,0,2,Export,348,Hungary,HUN,642,Romania,ROU,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,45,,,,45,,173,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,1335,,,,1335,,382,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,626,Timor-Leste,TLS,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,1335,,,,1335,,382,,,0
H5,2017,2017,2017,4,0,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,794,,,,794,,3422,,,0
H5,2017,2017,2017,4,0,2,Export,372,Ireland,IRL,554,New Zealand,NZL,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,177,,,,177,,799,,,0
H5,2017,2017,2017,4,0,2,Export,372,Ireland,IRL,842,USA,USA,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,617,,,,617,,2622,,,0
H5,2017,2017,2017,4,0,2,Export,376,Israel,ISR,0,World,WLD,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,690770300,,,,690770300,,51917000,,,0
H5,2017,2017,2017,4,0,2,Export,376,Israel,ISR,381,Italy,ITA,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,4000000,,,,4000000,,284000,,,0
H5,2017,2017,2017,4,0,2,Export,376,Israel,ISR,392,Japan,JPN,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,8600000,,,,8600000,,993000,,,0
H5,2017,2017,2017,4,0,2,Export,376,Israel,ISR,410,Rep. of Korea,KOR,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,38070000,,,,38070000,,2589000,,,0
H5,2017,2017,2017,4,0,2,Export,376,Israel,ISR,528,Netherlands,NLD,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,290385000,,,,290385000,,21286000,,,0
H5,2017,2017,2017,4,0,2,Export,376,Israel,ISR,616,Poland,POL,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,10000000,,,,10000000,,664000,,,0
H5,2017,2017,2017,4,0,2,Export,376,Israel,ISR,620,Portugal,PRT,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,42704000,,,,42704000,,3363000,,,0
H5,2017,2017,2017,4,0,2,Export,376,Israel,ISR,724,Spain,ESP,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,69225300,,,,69225300,,5722000,,,0
H5,2017,2017,2017,4,0,2,Export,376,Israel,ISR,792,Turkey,TUR,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,227786000,,,,227786000,,17016000,,,0
H5,2017,2017,2017,4,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,3457313,,,,3457313,,437358,,,0
H5,2017,2017,2017,4,0,2,Export,381,Italy,ITA,36,Australia,AUS,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,8292,,,,8292,,71767,,,0
H5,2017,2017,2017,4,0,2,Export,381,Italy,ITA,40,Austria,AUT,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,907,,,,907,,122,,,0
H5,2017,2017,2017,4,0,2,Export,381,Italy,ITA,144,Sri Lanka,LKA,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,48000,,,,48000,,57020,,,0
H5,2017,2017,2017,4,0,2,Export,381,Italy,ITA,203,Czechia,CZE,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,75,,,,75,,56,,,0
H5,2017,2017,2017,4,0,2,Export,381,Italy,ITA,251,France,FRA,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,69960,,,,69960,,7889,,,0
H5,2017,2017,2017,4,0,2,Export,381,Italy,ITA,620,Portugal,PRT,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,24,,,,24,,112,,,0
H5,2017,2017,2017,4,0,2,Export,381,Italy,ITA,705,Slovenia,SVN,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,75,,,,75,,180,,,0
H5,2017,2017,2017,4,0,2,Export,381,Italy,ITA,757,Switzerland,CHE,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,3326480,,,,3326480,,288637,,,0
H5,2017,2017,2017,4,0,2,Export,381,Italy,ITA,842,USA,USA,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,3500,,,,3500,,11571,,,0
H5,2017,2017,2017,4,0,2,Export,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,556124750,,,,556124750,,41765602,,,0
H5,2017,2017,2017,4,0,2,Export,398,Kazakhstan,KAZ,56,Belgium,BEL,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,1000,,,,1000,,54,,,0
H5,2017,2017,2017,4,0,2,Export,398,Kazakhstan,KAZ,276,Germany,DEU,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,400,,,,400,,2886,,,0
H5,2017,2017,2017,4,0,2,Export,398,Kazakhstan,KAZ,643,Russian Federation,RUS,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,525294400,,,,525294400,,39975976,,,0
H5,2017,2017,2017,4,0,2,Export,398,Kazakhstan,KAZ,792,Turkey,TUR,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,1000,,,,1000,,2054,,,0
H5,2017,2017,2017,4,0,2,Export,398,Kazakhstan,KAZ,795,Turkmenistan,TKM,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,30699000,,,,30699000,,1770221,,,0
H5,2017,2017,2017,4,0,2,Export,398,Kazakhstan,KAZ,804,Ukraine,UKR,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,128750,,,,128750,,13261,,,0
H5,2017,2017,2017,4,0,2,Export,398,Kazakhstan,KAZ,842,USA,USA,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,200,,,,200,,1148,,,0
H5,2017,2017,2017,4,0,2,Export,400,Jordan,JOR,0,World,WLD,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,4909289000,,,,4909289000,,375733290,,,0
H5,2017,2017,2017,4,0,2,Export,400,Jordan,JOR,50,Bangladesh,BGD,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,33000000,,,,33000000,,2998771,,,0
H5,2017,2017,2017,4,0,2,Export,400,Jordan,JOR,76,Brazil,BRA,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,5500000,,,,5500000,,505287,,,0
H5,2017,2017,2017,4,0,2,Export,400,Jordan,JOR,300,Greece,GRC,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,17500000,,,,17500000,,1913551,,,0
H5,2017,2017,2017,4,0,2,Export,400,Jordan,JOR,360,Indonesia,IDN,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,1348804000,,,,1348804000,,87908035,,,0
H5,2017,2017,2017,4,0,2,Export,400,Jordan,JOR,364,Iran,IRN,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,128000000,,,,128000000,,12508360,,,0
H5,2017,2017,2017,4,0,2,Export,400,Jordan,JOR,392,Japan,JPN,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,26000000,,,,26000000,,2782076,,,0
H5,2017,2017,2017,4,0,2,Export,400,Jordan,JOR,422,Lebanon,LBN,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,74000000,,,,74000000,,5486164,,,0
"H5,2017,2017,2017,4,0,2,Export,400,Jordan,JOR,490,""Other Asia, nes"",,,,,,,,,2510,Natural calcium phosphates"; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,84500000,,,,84500000,,9607451,,,0
H5,2017,2017,2017,4,0,2,Export,400,Jordan,JOR,688,Serbia,SRB,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,232000000,,,,232000000,,15132659,,,0
H5,2017,2017,2017,4,0,2,Export,400,Jordan,JOR,699,India,IND,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,2959985000,,,,2959985000,,236890932,,,0
H5,2017,2017,2017,4,0,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,1203983,,,,,,189697,,,6
H5,2017,2017,2017,4,0,2,Export,410,Rep. of Korea,KOR,120,Cameroon,CMR,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,22224,,,,,,2863,,,6
H5,2017,2017,2017,4,0,2,Export,410,Rep. of Korea,KOR,156,China,CHN,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,700,,,,700,,16800,,,0
H5,2017,2017,2017,4,0,2,Export,410,Rep. of Korea,KOR,276,Germany,DEU,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,994236,,,,,,128079,,,6
H5,2017,2017,2017,4,0,2,Export,410,Rep. of Korea,KOR,360,Indonesia,IDN,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,18000,,,,18000,,16804,,,0
H5,2017,2017,2017,4,0,2,Export,410,Rep. of Korea,KOR,418,Lao People's Dem. Rep.,LAO,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,74824,,,,,,9639,,,6
"H5,2017,2017,2017,4,0,2,Export,410,Rep. of Korea,KOR,490,""Other Asia, nes"",,,,,,,,,2510,Natural calcium phosphates"; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,60,,,,60,,1680,,,0
H5,2017,2017,2017,4,0,2,Export,410,Rep. of Korea,KOR,626,Timor-Leste,TLS,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,15,,,,15,,343,,,0
H5,2017,2017,2017,4,0,2,Export,410,Rep. of Korea,KOR,643,Russian Federation,RUS,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,74521,,,,,,9600,,,6
H5,2017,2017,2017,4,0,2,Export,410,Rep. of Korea,KOR,704,Viet Nam,VNM,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,19401,,,,19401,,3889,,,6
H5,2017,2017,2017,4,0,2,Export,422,Lebanon,LBN,0,World,WLD,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,452,,,,452,,500,,,0
H5,2017,2017,2017,4,0,2,Export,422,Lebanon,LBN,140,Central African Rep.,CAF,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,452,,,,452,,500,,,0
H5,2017,2017,2017,4,0,2,Export,426,Lesotho,LSO,0,World,WLD,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,1,,,,1,,0,,,0
H5,2017,2017,2017,4,0,2,Export,426,Lesotho,LSO,710,South Africa,ZAF,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,1,,,,1,,0,,,0
H5,2017,2017,2017,4,0,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,105600,,,,105600,,41017,,,0
H5,2017,2017,2017,4,0,2,Export,428,Latvia,LVA,233,Estonia,EST,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,105600,,,,105600,,41017,,,0
H5,2017,2017,2017,4,0,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,1,No Quantity,0,,,,,,20,,,6
H5,2017,2017,2017,4,0,2,Export,440,Lithuania,LTU,112,Belarus,BLR,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,1,No Quantity,0,,,,,,20,,,6
H5,2017,2017,2017,4,0,2,Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,3350,,,,3350,,695,,,0
H5,2017,2017,2017,4,0,2,Export,442,Luxembourg,LUX,56,Belgium,BEL,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,3350,,,,3350,,695,,,0
H5,2017,2017,2017,4,0,2,Export,450,Madagascar,MDG,0,World,WLD,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,50000,,,,50000,,1558,,,0
H5,2017,2017,2017,4,0,2,Export,450,Madagascar,MDG,608,Philippines,PHL,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,25000,,,,25000,,808,,,0
H5,2017,2017,2017,4,0,2,Export,450,Madagascar,MDG,699,India,IND,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,25000,,,,25000,,750,,,0
H5,2017,2017,2017,4,0,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,2650213,,,,2650213,,322678,,,0
H5,2017,2017,2017,4,0,2,Export,458,Malaysia,MYS,360,Indonesia,IDN,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,147400,,,,147400,,17901,,,0
H5,2017,2017,2017,4,0,2,Export,458,Malaysia,MYS,430,Liberia,LBR,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,1669,,,,1669,,3302,,,0
H5,2017,2017,2017,4,0,2,Export,458,Malaysia,MYS,702,Singapore,SGP,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,1144,,,,1144,,1645,,,0
H5,2017,2017,2017,4,0,2,Export,458,Malaysia,MYS,764,Thailand,THA,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,2500000,,,,2500000,,299829,,,0
"H5,2017,2017,2017,4,0,2,Export,490,""Other Asia, nes"",,0,World,WLD,,,,,,,,2510,Natural calcium phosphates"; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,6577,,,,6577,,789,,,6
"H5,2017,2017,2017,4,0,2,Export,490,""Other Asia, nes"",,170,Colombia,COL,,,,,,,,2510,Natural calcium phosphates"; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,1918,,,,1918,,230,,,6
"H5,2017,2017,2017,4,0,2,Export,490,""Other Asia, nes"",,702,Singapore,SGP,,,,,,,,2510,Natural calcium phosphates"; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,1096,,,,1096,,131,,,6
"H5,2017,2017,2017,4,0,2,Export,490,""Other Asia, nes"",,704,Viet Nam,VNM,,,,,,,,2510,Natural calcium phosphates"; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,3562,,,,3562,,427,,,6
H5,2017,2017,2017,4,0,2,Export,504,Morocco,MAR,0,World,WLD,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,11061084688,,,,11061084688,,863126739,,,0
H5,2017,2017,2017,4,0,2,Export,504,Morocco,MAR,32,Argentina,ARG,,,,,,,,2510,Natural calcium phosphates; natural aluminium calcium phosphates and phosphatic chalk,8,Weight in kilograms,57172000,,,,57172000,,4194372,,,0
